"id","name","code","executive","employee","worker"
occupation_type_employee_312013,"TECNICO, INGENIERIA CIVIL/MECANICA DE SUELOS",312013,True,True,True,
occupation_type_employee_312014,"TECNICO, INGENIERIA CIVIL/SANITARIA",312014,True,True,True,
occupation_type_employee_313001,"TECNICO, ELECTRICISTA",313001,True,True,True,
occupation_type_employee_313002,"TECNICO ELECTRICISTA, ALTA TENSION",313002,True,True,True,
occupation_type_employee_313003,"TECNICO ELECTRICISTA, ENERGIA ELECTRICA/DISTRIBUCION",313003,True,True,True,
occupation_type_employee_313004,"TECNICO ELECTRICISTA, RADIO Y/O T.V.",313004,True,True,True,
occupation_type_employee_313005,"TECNICO ELECTRICISTA, ILUMINACION",313005,True,True,True,
occupation_type_employee_313006,"TECNICO ELECTRICISTA, SONIDO",313006,True,True,True,
occupation_type_employee_313007,"TECNICO, INGENIERIA ELECTRICA",313007,True,True,True,
occupation_type_employee_313008,"TECNICO CALCULISTA, INGENIERIA ELECTRONICA",313008,True,True,True,
occupation_type_employee_313009,"TECNICO, INGENIERIA ELECTRONICA",313009,True,True,True,
occupation_type_employee_313010,"TECNICO, SISTEMAS ELECTRICOS DE AERONAVES",313010,True,True,True,
occupation_type_employee_313011,"TECNICO, TELECOMUNICACIONES",313011,True,True,True,
occupation_type_employee_313012,"TECNICO, OPERADOR DE RADAR",313012,True,True,True,
occupation_type_employee_313013,"TECNICO, TELECOMUNICACIONES/RADIO",313013,True,True,True,
occupation_type_employee_313014,"TECNICO, TELECOMUNICACIONES/SISTEMAS DE SEÐALES",313014,True,True,True,
occupation_type_employee_313015,"TECNICO, TELECOMUNICACIONES/TELEFONO",313015,True,True,True,
occupation_type_employee_313016,"TECNICO, TELECOMUNICACIONES/TELEGRAFO",313016,True,True,True,
occupation_type_employee_313017,"TECNICO, TELECOMUNICACIONES/TELEVISION",313017,True,True,True,
occupation_type_employee_314001,"TECNICO CALCULISTA, CONSTRUCCION MECANICA",314001,True,True,True,
occupation_type_employee_314002,TECNICO AERONAUTICO,314002,True,True,True,
occupation_type_employee_314003,"TECNICO INSPECTOR, NAVAL",314003,True,True,True,
occupation_type_employee_314004,"TECNICO INSPECTOR, NAVAL/BUQUES",314004,True,True,True,
occupation_type_employee_314005,TECNICO MECANICO,314005,True,True,True,
occupation_type_employee_314006,"TECNICO MECANICO, ACONDICIONAMIENTO DE AIRE",314006,True,True,True,
occupation_type_employee_314007,"TECNICO MECANICO, AERONAUTICA",314007,True,True,True,
occupation_type_employee_314008,"TECNICO MECANICO, AGRICULTURA",314008,True,True,True,
occupation_type_employee_314009,"TECNICO MECANICO, AUTOMOVILES",314009,True,True,True,
occupation_type_employee_314010,"TECNICO MECANICO, CALEFACCION, REFRIGERACION Y VENTILACION",314010,True,True,True,
occupation_type_employee_314011,"TECNICO MECANICO, CONSTRUCCION NAVAL",314011,True,True,True,
occupation_type_employee_314012,"TECNICO MECANICO, ENERGIA NUCLEAR",314012,True,True,True,
occupation_type_employee_314013,"TECNICO MECANICO, INSTRUCTOR DE VEHICULOS AUTOMOTORES",314013,True,True,True,
occupation_type_employee_314014,"TECNICO MECANICO, INSTRUMENTOS",314014,True,True,True,
occupation_type_employee_314015,"TECNICO MECANICO, LUBRICACION",314015,True,True,True,
occupation_type_employee_314016,"TECNICO MECANICO, MAQUINARIA Y HERRAMIENTAS INDUSTRIALES",314016,True,True,True,
occupation_type_employee_314017,"TECNICO MECANICO, MANTENIMIENTO DE AVION",314017,True,True,True,
occupation_type_employee_314018,"TECNICO MECANICO, MOTORES",314018,True,True,True,
occupation_type_employee_314019,"TECNICO MECANICO, MOTORES DE COMBUSTION INTERNA",314019,True,True,True,
occupation_type_employee_314020,"TECNICO MECANICO, MOTORES DE LOCOMOTORAS",314020,True,True,True,
occupation_type_employee_314021,"TECNICO MECANICO, MOTORES DE PROPULSION A CHORRO",314021,True,True,True,
occupation_type_employee_314022,"TECNICO MECANICO, MOTORES DIESEL",314022,True,True,True,
occupation_type_employee_314023,"TECNICO MECANICO, SISTEMAS HIDRAULICOS",314023,True,True,True,
occupation_type_employee_314024,"TECNICO MECANICO, TURBINAS DE GAS",314024,True,True,True,
occupation_type_employee_314025,"TECNICO, ACONDICIONAMIENTO DE AIRE",314025,True,True,True,
occupation_type_employee_314026,"VERIFICADOR, NAVAL",314026,True,True,True,
occupation_type_employee_315001,"ESTIMADOR, QUIMICA INDUSTRIAL",315001,True,True,True,
occupation_type_employee_315002,"TECNICO, FIBRA TEXTIL (DE ING. TEXTIL)",315002,True,True,True,
occupation_type_employee_315003,"TECNICO, PETROQUIMICA",315003,True,True,True,
occupation_type_employee_315004,"TECNICO, QUIMICA INDUSTRIAL",315004,True,True,True,
occupation_type_employee_315005,"TECNICO, QUIMICO INDUSTRIAL/CAUCHO",315005,True,True,True,
occupation_type_employee_315006,"TECNICO, QUIMICA INDUSTRIAL/GAS",315006,True,True,True,
occupation_type_employee_315007,"TECNICO, QUIMICA INDUSTRIAL/PLASTICOS",315007,True,True,True,
occupation_type_employee_315008,"TECNICO, QUIMICA INDUSTRIAL/PETROLEO",315008,True,True,True,
occupation_type_employee_315009,"TECNICO, QUIMICA INDUSTRIAL/PROCESOS QUIMICOS",315009,True,True,True,
occupation_type_employee_315010,"TECNICO, QUIMICA INDUSTRIAL/PRODUCCION Y DISTRIBUCION DE GA",315010,True,True,True,
occupation_type_employee_315011,"TECNICO, QUIMICA INDUSTRIAL/REFINACION DEL PETROLEO",315011,True,True,True,
occupation_type_employee_316001,"ACIDIFICADOR, POZOS DE PETROLEO Y GAS",316001,True,True,True,
occupation_type_employee_316002,"TÉCNICO, CEMENTADOR, POZOS DE PETROLEO Y GAS",316002,True,True,True,
occupation_type_employee_316003,"DESINCRUSTADOR, POZOS DE PETROLEO Y GAS",316003,True,True,True,
occupation_type_employee_316004,"PEGADOR, POZOS DE PETROLEO Y GAS",316004,True,True,True,
occupation_type_employee_316005,"TECNICO, ACIDIFICACION/POZOS",316005,True,True,True,
occupation_type_employee_316006,"TECNICO, EXTRACCION/CARBON",316006,True,True,True,
occupation_type_employee_316007,"TECNICO, EXTRACCION/GAS (SONDEO DE POZOS)",316007,True,True,True,
occupation_type_employee_316008,"TECNICO, EXTRACCION/METALES",316008,True,True,True,
occupation_type_employee_316009,"TECNICO, EXTRACCION/PETROLEO Y GAS NATURAL",316009,True,True,True,
occupation_type_employee_316010,"TECNICO, METALURGIA/ENSAYADOR DE METALES",316010,True,True,True,
occupation_type_employee_316011,"TECNICO, METALURGIA/EXTRACCION",316011,True,True,True,
occupation_type_employee_316012,"TECNICO, METALURGIA/SIDERURGICA",316012,True,True,True,
occupation_type_employee_316013,"TECNICO, METALURGIA/FUNDICION",316013,True,True,True,
occupation_type_employee_316014,"TECNICO, METALURGIA/TRATAMIENTO Y/O PRODUCCION DE METALES",316014,True,True,True,
occupation_type_employee_316015,"TECNICO, MINERIA",316015,True,True,True,
occupation_type_employee_316016,"TECNICO, SONDEO/POZOS DE PETROLEO Y GAS",316016,True,True,True,
occupation_type_employee_317001,DELINEANTE,317001,True,True,True,
occupation_type_employee_317002,"DELINEANTE, ARQUITECTURA",317002,True,True,True,
occupation_type_employee_317003,"DELINEANTE, CARTOGRAFIA",317003,True,True,True,
occupation_type_employee_317004,"DELINEANTE, GEOLOGIA",317004,True,True,True,
occupation_type_employee_317005,"DELINEANTE, ILUSTRACIONES TECNICAS",317005,True,True,True,
occupation_type_employee_317006,"DELINEANTE, INDUSTRIAL",317006,True,True,True,
occupation_type_employee_317007,"DELINEANTE, INGENIERIA AERONAUTICA",317007,True,True,True,
occupation_type_employee_317008,"DELINEANTE, INGENIERIA CIVIL",317008,True,True,True,
occupation_type_employee_317009,"DELINEANTE, INGENIERIA DE EDIFICIOS",317009,True,True,True,
occupation_type_employee_317010,"DELINEANTE, INGENIERIA DE SISTEMAS DE CALEFACCION Y VENTILA",317010,True,True,True,
occupation_type_employee_317011,"DELINEANTE, INGENIERIA ELECTRICA",317011,True,True,True,
occupation_type_employee_317012,"DELINEANTE, INGENIERIA ELECTRONICA",317012,True,True,True,
occupation_type_employee_317013,"DELINEANTE, INGENIERIA MECANICA",317013,True,True,True,
occupation_type_employee_317014,"DELINEANTE, INGENIERIA NAVAL",317014,True,True,True,
occupation_type_employee_317015,"DELINEANTE, LITOGRAFIA",317015,True,True,True,
occupation_type_employee_317016,"DELINEANTE, MATRICES Y HERRAMIENTAS",317016,True,True,True,
occupation_type_employee_317017,"DELINEANTE, TECNICO",317017,True,True,True,
occupation_type_employee_317018,"DIBUJANTE, ILUSTRACIONES TECNICAS",317018,True,True,True,
occupation_type_employee_317019,"DIBUJANTE, PROYECTISTA/ARTES GRAFICAS",317019,True,True,True,
occupation_type_employee_317020,"DELINEANTE, DIBUJANTES/OTROS",317020,True,True,True,
occupation_type_employee_317021,SUPERVISOR DE ARTES GRAFICAS,317021,True,True,True,
occupation_type_employee_318001,"TECNICO, ALIMENTOS",318001,True,True,True,
occupation_type_employee_318002,"TECNICO, CALCULO DE COSTOS Y CANTIDADES",318002,True,True,True,
occupation_type_employee_318003,"TECNICO, CERAMICA",318003,True,True,True,
occupation_type_employee_318004,"TECNICO, CUEROS Y PIELES",318004,True,True,True,
occupation_type_employee_318005,"TECNICO, EFICIENCIA INDUSTRIAL",318005,True,True,True,
occupation_type_employee_318006,"TECNICO, ESTUDIO DEL TRABAJO",318006,True,True,True,
occupation_type_employee_318007,"TECNICO, INGENIERIA/ESTUDIO DE TIEMPOS Y MOVIMIENTOS",318007,True,True,True,
occupation_type_employee_318008,"TECNICO, INGENIERIA/METODOS",318008,True,True,True,
occupation_type_employee_318009,"TECNICO, INGENIERIA/ORGANIZACION INDUSTRIAL",318009,True,True,True,
occupation_type_employee_318010,"TECNICO, INGENIERIA/PLANIFICACION",318010,True,True,True,
occupation_type_employee_318011,"TECNICO, INGENIERIA/SEGURIDAD E HIGIENE INDUSTRIAL",318011,True,True,True,
occupation_type_employee_318012,"TECNICO, INGENIERIA/PRODUCCION",318012,True,True,True,
occupation_type_employee_318013,"TECNICO, PAPEL",318013,True,True,True,
occupation_type_employee_318014,"TECNICO, PESQUERIA",318014,True,True,True,
occupation_type_employee_318015,"TECNICO, SISTEMAS/EXCEPTO INFORMATICOS",318015,True,True,True,
occupation_type_employee_318016,"TECNICO EN LA INDUSTRIA, OTROS",318016,True,True,True,
occupation_type_employee_319001,TECNICO EN ESTADISTICA,319001,True,True,True,
occupation_type_employee_319002,"TECNICO, EN MATEMATICA",319002,True,True,True,
occupation_type_employee_319003,"TECNICO EN ESTADISTICA O MATEMATICA, OTROS",319003,True,True,True,
occupation_type_employee_319004,"PROGRAMADOR, CODIFICADOR DE LOS PROGRAMAS",319004,True,True,True,
occupation_type_employee_319005,"PROGRAMADOR, DESARROLLO DE LA LOGICA DEL PROCESO",319005,True,True,True,
occupation_type_employee_319006,"PROGRAMADOR, INFORMATICA/POR COMPUTADORA",319006,True,True,True,
occupation_type_employee_319007,"PROGRAMADOR, INFORMATICA/ANALISIS DE BASE DE DATOS",319007,True,True,True,
occupation_type_employee_319008,"PROGRAMADOR, INFORMATICA/ANALISIS DE SISTEMAS",319008,True,True,True,
occupation_type_employee_319009,"PROGRAMADOR, PRUEBA Y EJECUCION DEL PROGRAMA EN COMPUTADORA",319009,True,True,True,
occupation_type_employee_319010,"TECNICO, ANALISIS INFORMATICO",319010,True,True,True,
occupation_type_employee_319011,"TECNICO, PROGRAMACION POR COMPUTADORAS",319011,True,True,True,
occupation_type_employee_319012,"TECNICO, SERVICIOS INFORMATICOS PARA USUARIOS",319012,True,True,True,
occupation_type_employee_321001,"OPERADOR, EQUIPOS INFORMATICOS/COMPUTADORAS",321001,True,True,True,
occupation_type_employee_321002,"OPERADOR, EQUIPOS INFORMATICOS/UNIDADES PERIFERICAS (IMPRES",321002,True,True,True,
occupation_type_employee_321003,"OPERADOR, ALMACENAMIENTO DE DATOS",321003,True,True,True,
occupation_type_employee_321004,"OPERADOR, PROCESO DE APLICACIONES CATALOGADAS",321004,True,True,True,
occupation_type_employee_321005,"TECNICO, CONTROL DE EQUIPOS INFORMATICOS",321005,True,True,True,
occupation_type_employee_322001,"AYUDANTE DE DIRECCION, CINE",322001,True,True,True,
occupation_type_employee_322002,"AYUDANTE, DIRECCION CINEMATOGRAFICA",322002,True,True,True,
occupation_type_employee_322003,CAMAROGRAFO,322003,True,True,True,
occupation_type_employee_322004,"CAMAROGRAFO, CINEMATOGRAFO",322004,True,True,True,
occupation_type_employee_322005,"CAMAROGRAFO, TELEVISION",322005,True,True,True,
occupation_type_employee_322006,CINEASTA,322006,True,True,True,
occupation_type_employee_322007,FOTOGRAFO,322007,True,True,True,
occupation_type_employee_322008,FOTOGRAFO AEREO,322008,True,True,True,
occupation_type_employee_322009,FOTOGRAFO COMERCIAL,322009,True,True,True,
occupation_type_employee_322010,FOTOGRAFO INDUSTRIAL,322010,True,True,True,
occupation_type_employee_322011,FOTOGRAFO MEDICO,322011,True,True,True,
occupation_type_employee_322012,FOTOGRAFO PUBLICITARIO,322012,True,True,True,
occupation_type_employee_322013,FOTOGRAFO RETRATISTA,322013,True,True,True,
occupation_type_employee_322014,"FOTOGRAFO, ARQUITECTURA",322014,True,True,True,
occupation_type_employee_322015,"FOTOGRAFO, ILUSTRACION COMERCIAL",322015,True,True,True,
occupation_type_employee_322016,"FOTOGRAFO, MICROFOTOGRAFIA",322016,True,True,True,
occupation_type_employee_322017,"FOTOGRAFO, MODAS",322017,True,True,True,
occupation_type_employee_322018,"FOTOGRAFO, POLICIA",322018,True,True,True,
occupation_type_employee_322019,"FOTOGRAFO, PRENSA",322019,True,True,True,
occupation_type_employee_322020,MONTAJISTA,322020,True,True,True,
occupation_type_employee_322021,"OPERADOR, CAMARA DE CINE",322021,True,True,True,
occupation_type_employee_322022,"OPERADOR, CAMARA DE TELEVISION",322022,True,True,True,
occupation_type_employee_322023,"OPERADOR, EQUIPO AUDIO/RADIO",322023,True,True,True,
occupation_type_employee_322024,"OPERADOR, EQUIPO AUDIO/TELEVISION",322024,True,True,True,
occupation_type_employee_322025,"OPERADOR, EQUIPO DE SONORIZACION, CINE",322025,True,True,True,
occupation_type_employee_322026,"OPERADOR, EQUIPO DE RADIO Y TELEVISION",322026,True,True,True,
occupation_type_employee_322027,"OPERADOR, GRABACION DE SONIDO",322027,True,True,True,
occupation_type_employee_322028,"OPERADOR, GRABACION DE SONIDO/DISCOS",322028,True,True,True,
occupation_type_employee_322029,"OPERADOR, GRABACION DE SONIDO/RADIO",322029,True,True,True,
occupation_type_employee_322030,"OPERADOR, GRABACION DE SONIDO/TELEVISION",322030,True,True,True,
occupation_type_employee_322031,REPORTERO GRAFICO/FOTOGRAFO REPORTERO,322031,True,True,True,
occupation_type_employee_322032,TECNICO EN AUDIO VISUALES,322032,True,True,True,
occupation_type_employee_322033,"TECNICO, EFECTOS SONOROS/CINE",322033,True,True,True,
occupation_type_employee_322034,"TECNICO, EQUIPO DE SONORIZACION/RADIO",322034,True,True,True,
occupation_type_employee_322035,"TECNICO, EQUIPO DE SONORIZACION/TELEVISION",322035,True,True,True,
occupation_type_employee_322036,"TECNICO, EQUIPO DE GRABACION/CINTA MAGNETICA",322036,True,True,True,
occupation_type_employee_322037,"TECNICO, EQUIPO DE GRABACION/DISCOS DIGITALES",322037,True,True,True,
occupation_type_employee_322038,"TECNICO, EQUIPO DE GRABACION/EFECTOS SONOROS",322038,True,True,True,
occupation_type_employee_322039,"TECNICO, EQUIPO DE GRABACION/HILO MAGNETICO",322039,True,True,True,
occupation_type_employee_322040,"TECNICO, EQUIPO DE GRABACION/SONIDO",322040,True,True,True,
occupation_type_employee_322041,"TECNICO, EQUIPO DE GRABACION/VIDEO",322041,True,True,True,
occupation_type_employee_322042,"TECNICO, EQUIPO DE RADIO Y TELEVISION",322042,True,True,True,
occupation_type_employee_322043,"TECNICO, MATERIAL DE DOBLAJE",322043,True,True,True,
occupation_type_employee_322044,"TECNICO, PRUEBAS DE SONIDO/SONIDISTA",322044,True,True,True,
occupation_type_employee_323001,"LUMINOTECNICO, TELEVISION",323001,True,True,True,
occupation_type_employee_323002,"OPERADOR, CABINA DE PROYECCION/CINEMATOGRAFIA",323002,True,True,True,
occupation_type_employee_323003,"OPERADOR, EQUIPO DE AMPLIFICACION DE SONIDO",323003,True,True,True,
occupation_type_employee_323004,"OPERADOR, EQUIPO DE DIFUSION/TELEFILMES",323004,True,True,True,
occupation_type_employee_323005,"OPERADOR, EQUIPO DE DIFUSION/TELEVISION",323005,True,True,True,
occupation_type_employee_323006,"OPERADOR, EQUIPO DE DIFUSION/VIDEO",323006,True,True,True,
occupation_type_employee_323007,"OPERADOR, EQUIPO DE RADIODIFUSION",323007,True,True,True,
occupation_type_employee_323008,"OPERADOR, EQUIPO DE RADIOTELEFONIA/ESTACIONES TERRESTRES",323008,True,True,True,
occupation_type_employee_323009,"OPERADOR, EQUIPO MOVILES DE RADIODIFUSION Y TELEVISION",323009,True,True,True,
occupation_type_employee_323010,"OPERADOR, ESTACION EMISORA DE RADIO",323010,True,True,True,
occupation_type_employee_323011,"OPERADOR, ESTACION EMISORA DE TELEVISION",323011,True,True,True,
occupation_type_employee_323012,"OPERADOR, ESTUDIOS DE RADIO",323012,True,True,True,
occupation_type_employee_323013,"OPERADOR, ESTUDIOS DE TELEVISION",323013,True,True,True,
occupation_type_employee_323014,"OPERADOR, MICROFONOS",323014,True,True,True,
occupation_type_employee_323015,"OPERADOR, RADAR",323015,True,True,True,
occupation_type_employee_323016,"OPERADOR, RADIO/NAVEGACION AEREA",323016,True,True,True,
occupation_type_employee_323017,"OPERADOR, RADIO/NAVEGACION MARITIMA",323017,True,True,True,
occupation_type_employee_323018,"OPERADOR, TELECOMUNICACIONES",323018,True,True,True,
occupation_type_employee_323019,"OPERADOR, TRANSMISORES/RADIO",323019,True,True,True,
occupation_type_employee_323020,"OPERADOR, TRANSMISORES/TELEVISION",323020,True,True,True,
occupation_type_employee_323021,"OPERADOR-JEFE, TELECOMUNICACIONES/ESTACION",323021,True,True,True,
occupation_type_employee_323022,"OPERADOR-JEFE, TELECOMUNICACIONES/TRAFICO",323022,True,True,True,
occupation_type_employee_323023,RADIONAVEGANTE,323023,True,True,True,
occupation_type_employee_323024,RADIOTELEGRAFISTA,323024,True,True,True,
occupation_type_employee_323025,"RADIOTELEGRAFISTA, NAVEGACION MARITIMA",323025,True,True,True,
occupation_type_employee_323026,TECNICO SALA DE CONTROL/RADIO,323026,True,True,True,
occupation_type_employee_323027,TECNICO SALA DE CONTROL/TELEVISION,323027,True,True,True,
occupation_type_employee_323028,TELEGRAFISTA,323028,True,True,True,
occupation_type_employee_324001,OPERADOR DE AUDIOMETRIA,324001,True,True,True,
occupation_type_employee_324002,OPERADOR DE ELECTROCARDIOGRAFIA,324002,True,True,True,
occupation_type_employee_324003,OPERADOR DE ELECTROENCEFOLOGRAFIA,324003,True,True,True,
occupation_type_employee_324004,OPERADOR DE SCANER,324004,True,True,True,
occupation_type_employee_324005,OPERADOR DE SCANER (OPTICA),324005,True,True,True,
occupation_type_employee_324006,OPERADOR DE RADIOGRAFIA,324006,True,True,True,
occupation_type_employee_324007,OPERADOR DE RAYOS X,324007,True,True,True,
occupation_type_employee_331005,"MOTORISTA, LANCHA/BOLICHERA",331005,True,True,True,
occupation_type_employee_332015,"PATRON, BOLICHERA",332015,True,True,True,
occupation_type_employee_332016,"PATRON, BARCO/NAVEGACION INTERIOR",332016,True,True,True,
occupation_type_employee_332017,"PATRON, BARCO/NAVEGACION MARITIMA",332017,True,True,True,
occupation_type_employee_332018,"PATRON, PUERTO",332018,True,True,True,
occupation_type_employee_332019,"PATRON, REMOLCADOR",332019,True,True,True,
occupation_type_employee_332020,"PATRON, YATE",332020,True,True,True,
occupation_type_employee_332026,"PRACTICO, PUERTO",332026,True,True,True,
occupation_type_employee_334001,"CONTROLADOR, TRAFICO AEREO",334001,True,True,True,
occupation_type_employee_334002,"TECNICO, SEGURIDAD/TRAFICO AEREO",334002,True,True,True,
occupation_type_employee_335001,"ESPECIALISTA, PREVENCION DE INCENDIOS",335001,True,True,True,
occupation_type_employee_335002,"INSPECTOR, INCENDIOS",335002,True,True,True,
occupation_type_employee_335003,"INSPECTOR, OBRAS Y EDIFICIOS",335003,True,True,True,
occupation_type_employee_335004,"INVESTIGADOR, INCENDIOS",335004,True,True,True,
occupation_type_employee_335027,"INSPECTOR, VEHICULOS/ESPECIFICACIONES TECNICAS",335027,True,True,True,
occupation_type_employee_335028,"REVISOR, TEJIDOS, TECNICOS",335028,True,True,True,
occupation_type_employee_335029,REVISOR/TELAS,335029,True,True,True,
occupation_type_employee_335030,"REVISOR-INSPECTOR, CALIDAD",335030,True,True,True,
occupation_type_employee_335031,"REVISOR-PROBADOR, MAQUINA",335031,True,True,True,
occupation_type_employee_335032,"TECNICO, PREVENCION DE INCENDIOS",335032,True,True,True,
occupation_type_employee_341001,DISECADOR-TAXIDERMISTA,341001,True,True,True,
occupation_type_employee_341002,TAXIDERMISTA (NATURALISTA-PREPARADOR),341002,True,True,True,
occupation_type_employee_341003,"TECNICO, ANATOMIA",341003,True,True,True,
occupation_type_employee_341004,"TECNICO, BACTERIOLOGIA",341004,True,True,True,
occupation_type_employee_341005,"TECNICO, BANCOS DE SANGRE",341005,True,True,True,
occupation_type_employee_341006,"TECNICO, BIOFISICA",341006,True,True,True,
occupation_type_employee_341007,"TECNICO, BIOLOGIA (ANALISTA)",341007,True,True,True,
occupation_type_employee_341008,"TECNICO, BIOQUIMICA",341008,True,True,True,
occupation_type_employee_341009,"TECNICO, BOTANICA",341009,True,True,True,
occupation_type_employee_341010,"TECNICO, CIENCIAS BIOLOGICAS/OTROS",341010,True,True,True,
occupation_type_employee_341011,"TECNICO, CITOLOGIA",341011,True,True,True,
occupation_type_employee_341012,"TECNICO, ECOLOGIA",341012,True,True,True,
occupation_type_employee_341013,"TECNICO, FARMACOLOGIA",341013,True,True,True,
occupation_type_employee_341014,"TECNICO, FISIOLOGIA",341014,True,True,True,
occupation_type_employee_341015,"TECNICO, HISTOLOGIA",341015,True,True,True,
occupation_type_employee_341016,"TECNICO, LABORATORIO BIOLOGICO",341016,True,True,True,
occupation_type_employee_341017,"TECNICO, PATOLOGIA",341017,True,True,True,
occupation_type_employee_341018,"TECNICO, SEROLOGIA",341018,True,True,True,
occupation_type_employee_341019,"TECNICO, TEJIDOS",341019,True,True,True,
occupation_type_employee_341020,"TECNICO, ZOOLOGIA EN CIENCIAS BIOLOGICAS",341020,True,True,True,
occupation_type_employee_342001,ANIMADOR RURAL,342001,True,True,True,
occupation_type_employee_342002,"DEMOSTRADOR, PRACTICAS AGRICOLAS",342002,True,True,True,
occupation_type_employee_342003,"CONSEJERO, AGRICOLA",342003,True,True,True,
occupation_type_employee_342004,"CONSEJERO, FORESTAL",342004,True,True,True,
occupation_type_employee_342005,"EXTENSIONISTA AGRICOLA, VULGARIZADOR, AGRICOLA",342005,True,True,True,
occupation_type_employee_342006,PERITO AGRICOLA,342006,True,True,True,
occupation_type_employee_342007,TECNICO AGRONOMO,342007,True,True,True,
occupation_type_employee_342008,"TECNICO AGRONOMO, SUELO",342008,True,True,True,
occupation_type_employee_342009,"TECNICO, AGROPECUARIO",342009,True,True,True,
occupation_type_employee_342010,"TECNICO, FORESTAL",342010,True,True,True,
occupation_type_employee_342011,"TECNICO, GANADERIA (PECUARIO)",342011,True,True,True,
occupation_type_employee_342012,"TECNICO, HORTICULTURA",342012,True,True,True,
occupation_type_employee_342013,"TECNICO, OLEICULTURA",342013,True,True,True,
occupation_type_employee_342014,"TECNICO, POMOLOGIA",342014,True,True,True,
occupation_type_employee_342015,"TECNICO, SILVICULTURA",342015,True,True,True,
occupation_type_employee_342016,"TECNICO, ZOOLOGIA EN AGRONOMIA, ZOOTECNIA Y SILVICULTURA",342016,True,True,True,
occupation_type_employee_343001,ASISTENTE MEDICO,343001,True,True,True,
occupation_type_employee_343002,"ASISTENTE MEDICO, PLANIFICACION FAMILIAR",343002,True,True,True,
occupation_type_employee_343003,AUXILIAR MEDICO,343003,True,True,True,
occupation_type_employee_343004,PRACTICANTE EN MEDICINA,343004,True,True,True,
occupation_type_employee_343005,SANITARIO,343005,True,True,True,
occupation_type_employee_343006,TOPIQUERO,343006,True,True,True,
occupation_type_employee_344001,HIGIENISTA,344001,True,True,True,
occupation_type_employee_344002,"INSPECTOR, SANIDAD",344002,True,True,True,
occupation_type_employee_345001,TECNICO BROMATOLOGO,345001,True,True,True,
occupation_type_employee_345002,"TECNICO CONSEJERO DIETETICO, INDUSTRIA DE ALIMENTOS",345002,True,True,True,
occupation_type_employee_345003,TECNICO DIETISTA,345003,True,True,True,
occupation_type_employee_345004,"TECNICO DIETISTA, DIETETICO MEDICA",345004,True,True,True,
occupation_type_employee_345005,"TECNICO NUTRICIONISTA, SALUD PUBLICA",345005,True,True,True,
occupation_type_employee_346001,CONTACTOLOGO,346001,True,True,True,
occupation_type_employee_346002,"OPTICO, ANTEOJOS",346002,True,True,True,
occupation_type_employee_346003,"OPTICO, OFTALMOLOGIA",346003,True,True,True,
occupation_type_employee_346004,OPTOMETRISTA,346004,True,True,True,
occupation_type_employee_347001,"ASISTENTE DENTISTA, ESCUELAS",347001,True,True,True,
occupation_type_employee_347002,"AUXILIAR, DENTISTA",347002,True,True,True,
occupation_type_employee_347003,"HIGIENISTA, BUCODENTAL",347003,True,True,True,
occupation_type_employee_347004,"HIGIENISTA, PROFILAXIA",347004,True,True,True,
occupation_type_employee_347005,PRACTICANTE DE ODONTOLOGIA,347005,True,True,True,
occupation_type_employee_348001,"BAÑOS MEDICINALES, TRATAMIENTO",348001,True,True,True,
occupation_type_employee_348002,ELECTROTERAPEUTA,348002,True,True,True,
occupation_type_employee_348003,ERGOTERAPEUTA,348003,True,True,True,
occupation_type_employee_348004,FISIOTERAPEUTA (TERAPEUTA),348004,True,True,True,
occupation_type_employee_348005,HIDROTERAPEUTA,348005,True,True,True,
occupation_type_employee_348006,KINESITERAPEUTA (KINESIOLOGOS),348006,True,True,True,
occupation_type_employee_348007,MASAJISTA,348007,True,True,True,
occupation_type_employee_348008,OSTEOPATA,348008,True,True,True,
occupation_type_employee_348009,PODOLOGO,348009,True,True,True,
occupation_type_employee_348010,QUIROPODISTA,348010,True,True,True,
occupation_type_employee_348011,QUIROPRACTICO,348011,True,True,True,
occupation_type_employee_348012,"TECNICO, GIMNASIA MEDICA",348012,True,True,True,
occupation_type_employee_348013,"TECNICO, READAPTACION PROFESIONAL",348013,True,True,True,
occupation_type_employee_348014,"TERAPEUTA, READAPTACION FISICA",348014,True,True,True,
occupation_type_employee_348015,"TERAPEUTA, READAPTACION PROFESIONAL",348015,True,True,True,
occupation_type_employee_349001,"ASISTENTE, VETERINARIO",349001,True,True,True,
occupation_type_employee_349002,AUXILIAR VETERINARIO,349002,True,True,True,
occupation_type_employee_349003,"TECNICO VETERINARIO, INSEMINACION ARTIFICIAL",349003,True,True,True,
occupation_type_employee_349004,"VACUNADOR, VETERINARIO",349004,True,True,True,
occupation_type_employee_349005,"VACUNADOR, VETERINARIO/AVES DE GRANJA",349005,True,True,True,
occupation_type_employee_349006,"VETERINARIO EN SALUD PUBLICA, TECNICO",349006,True,True,True,
occupation_type_employee_351001,"ASISTENTE, FARMACEUTICO",351001,True,True,True,
occupation_type_employee_351002,AUXILIAR FARMACEUTICO,351002,True,True,True,
occupation_type_employee_351003,PRACTICANTE DE FARMACIA,351003,True,True,True,
occupation_type_employee_351004,PRACTICO EN FARMACIA,351004,True,True,True,
occupation_type_employee_352013,"HERMANA, ENFERMERA/NIVEL MEDIO",352013,True,True,True,
